"study","source","scan_id","crosscut","manual_code","manual_rep","groove_left_manual","groove_right_manual"
"LAPD-1","/media/Raven/LAPD/FAU 314/Bullet C/LAPD - 314 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU314-BC-L3",175,"HH",1,306.375,2123.985
"LAPD-1","/media/Raven/LAPD/FAU 314/Bullet C/LAPD - 314 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU314-BC-L4",150,"HH",1,307.665,2128.5
"LAPD-1","/media/Raven/LAPD/FAU 314/Bullet C/LAPD - 314 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU314-BC-L5",150,"HH",1,250.26,2030.46
"LAPD-1","/media/Raven/LAPD/FAU 314/Bullet C/LAPD - 314 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU314-BC-L6",100,"HH",1,252.195,1976.180476
"LAPD-1","/media/Raven/LAPD/FAU 314/Bullet D/LAPD - 314 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU314-BD-L1",200,"HH",1,247.68,1987.89
"LAPD-1","/media/Raven/LAPD/FAU 314/Bullet D/LAPD - 314 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU314-BD-L2",100,"HH",1,303.7028789,2012.95228
"LAPD-1","/media/Raven/LAPD/FAU 314/Bullet D/LAPD - 314 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU314-BD-L3",150,"HH",1,286.9538652,2056.26
"LAPD-1","/media/Raven/LAPD/FAU 314/Bullet D/LAPD - 314 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU314-BD-L4",200,"HH",1,226.395,2044.65
"LAPD-1","/media/Raven/LAPD/FAU 314/Bullet D/LAPD - 314 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU314-BD-L5",200,"HH",1,326.37,2097.317452
"LAPD-1","/media/Raven/LAPD/FAU 314/Bullet D/LAPD - 314 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU314-BD-L6",150,"HH",1,292.6720885,2069.805
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet A/LAPD - 315 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU315-BA-L1",225,"HH",1,208.335,2047.914959
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet A/LAPD - 315 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU315-BA-L2",225,"HH",1,283.155,2044.005
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet A/LAPD - 315 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU315-BA-L3",175,"HH",1,314.76,2129.79
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet A/LAPD - 315 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU315-BA-L4",200,"HH",1,279.5945317,2111.085
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet A/LAPD - 315 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU315-BA-L5",150,"HH",1,306.6871619,2125.23138
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet A/LAPD - 315 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU315-BA-L6",300,"HH",1,270.255,2008.53
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet B/LAPD - 315 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU315-BB-L1",150,"HH",1,183.825,1839.54
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet B/LAPD - 315 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU315-BB-L2",350,"HH",1,240.585,2054.97
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet B/LAPD - 315 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU315-BB-L3",150,"HH",1,299.7774355,2105.925
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet B/LAPD - 315 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU315-BB-L4",150,"HH",1,306.375,2121.405
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet B/LAPD - 315 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU315-BB-L5",250,"HH",1,216.72,2053.68
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet B/LAPD - 315 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU315-BB-L6",275,"HH",1,185.5837144,2047.23
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet C/LAPD - 315 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU315-BC-L1",500,"HH",1,277.35,1943.672983
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet C/LAPD - 315 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU315-BC-L2",100,"HH",1,306.375,2118.825
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet C/LAPD - 315 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU315-BC-L3",250,"HH",1,276.06,2122.695
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet C/LAPD - 315 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU315-BC-L4",625,"HH",1,247.68,2080.125
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet C/LAPD - 315 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU315-BC-L5",200,"HH",1,251.55,2093.67
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet C/LAPD - 315 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU315-BC-L6",600,"HH",1,180.6,2035.62
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet D/LAPD - 315 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU315-BD-L1",300,"HH",1,215.43,2077.545
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet D/LAPD - 315 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU315-BD-L2",100,"HH",1,263.16,2110.5258
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet D/LAPD - 315 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU315-BD-L3",375,"HH",1,276.705,2036.932245
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet D/LAPD - 315 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU315-BD-L4",200,"HH",1,316.695,2156.036841
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet D/LAPD - 315 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU315-BD-L5",350,"HH",1,299.925,2142.69
"LAPD-1","/media/Raven/LAPD/FAU 315/Bullet D/LAPD - 315 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU315-BD-L6",75,"HH",1,246.39,2015.625
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet A/LAPD - 316 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BA-L1",150,"HH",1,238.005,2122.695
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet A/LAPD - 316 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BA-L2",50,"HH",1,267.675,2114.31
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet A/LAPD - 316 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BA-L3",125,"HH",1,302.505,2168.49
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet A/LAPD - 316 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BA-L4",225,"HH",1,314.115,2163.121695
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet A/LAPD - 316 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BA-L5",50,"HH",1,325.725,2127.21
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet A/LAPD - 316 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BA-L6",50,"HH",1,267.675,2083.995
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet B/LAPD - 316 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BB-L1",125,"HH",1,314.76,2149.785
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet B/LAPD - 316 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BB-L2",225,"HH",1,284.1266295,2149.003549
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet B/LAPD - 316 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BB-L3",50,"HH",1,267.03,2100.12
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet B/LAPD - 316 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BB-L4",50,"HH",1,218.655,1941.45
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet B/LAPD - 316 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BB-L5",150,"HH",1,267.675,2094.927202
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet B/LAPD - 316 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BB-L6",325,"HH",1,316.05,2160.003443
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet C/LAPD - 316 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BC-L1",50,"HH",1,301.215,2034.33
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet C/LAPD - 316 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BC-L2",375,"HH",1,265.095,2081.415
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet C/LAPD - 316 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BC-L3",350,"HH",1,337.2794018,2069.805
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet C/LAPD - 316 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BC-L4",75,"HH",1,276.705,2119.782241
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet C/LAPD - 316 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BC-L5",125,"HH",1,288.315,2163.975
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet C/LAPD - 316 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BC-L6",250,"HH",1,330.885,2154.3
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet D/LAPD - 316 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BD-L1",375,"HH",1,312.18,2171.07
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet D/LAPD - 316 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BD-L2",50,"HH",1,285.09,2116.245
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet D/LAPD - 316 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BD-L3",50,"HH",1,284.445,2016.58249
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet D/LAPD - 316 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BD-L4",150,"HH",1,279.93,2123.985
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet D/LAPD - 316 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BD-L5",75,"HH",1,281.865,2122.695
"LAPD-1","/media/Raven/LAPD/FAU 316/Bullet D/LAPD - 316 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU316-BD-L6",100,"HH",1,288.315,2108.505
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet A/LAPD - 317 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BA-L1",150,"HH",1,226.395,2023.631633
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet A/LAPD - 317 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BA-L2",400,"HH",1,241.2558943,2050.455
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet A/LAPD - 317 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BA-L3",100,"HH",1,273.48,2139.358199
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet A/LAPD - 317 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BA-L4",75,"HH",1,296.055,2080.125
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet A/LAPD - 317 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BA-L5",125,"HH",1,206.4,2046.284772
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet A/LAPD - 317 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BA-L6",50,"HH",1,223.815,1989.310575
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet B/LAPD - 317 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BB-L1",100,"HH",1,256.065,2086.575
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet B/LAPD - 317 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BB-L2",50,"HH",1,213.495,2007.885
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet B/LAPD - 317 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BB-L3",75,"HH",1,223.8093118,2074.965
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet B/LAPD - 317 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BB-L4",350,"HH",1,270.9,2160.889288
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet B/LAPD - 317 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BB-L5",100,"HH",1,305.085,2125.92
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet B/LAPD - 317 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BB-L6",400,"HH",1,245.1,2033.04
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet C/LAPD - 317 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BC-L1",50,"HH",1,139.965,1975.635
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet C/LAPD - 317 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BC-L2",75,"HH",1,259.29,2140.11
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet C/LAPD - 317 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BC-L3",150,"HH",1,343.785,2161.276155
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet C/LAPD - 317 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BC-L4",50,"HH",1,321.855,2116.89
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet C/LAPD - 317 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BC-L5",50,"HH",1,254.13,2047.23
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet C/LAPD - 317 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BC-L6",125,"HH",1,146.415,1971.765
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet D/LAPD - 317 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BD-L1",400,"HH",1,229.1411781,2020.557844
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet D/LAPD - 317 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BD-L2",500,"HH",1,270.255,2102.723376
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet D/LAPD - 317 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BD-L3",125,"HH",1,396.675,2150.43
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet D/LAPD - 317 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BD-L4",100,"HH",1,371.52,2145.285978
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet D/LAPD - 317 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BD-L5",125,"HH",1,214.785,2036.91
"LAPD-1","/media/Raven/LAPD/FAU 317/Bullet D/LAPD - 317 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU317-BD-L6",325,"HH",1,166.41,2034.975
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet A/LAPD - 318 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BA-L1",100,"HH",1,306.375,2109.795
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet A/LAPD - 318 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BA-L2",75,"HH",1,297.99,2134.962745
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet A/LAPD - 318 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BA-L3",200,"HH",1,281.22,2236.86
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet A/LAPD - 318 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BA-L4",300,"HH",1,268.3696531,2131.540649
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet A/LAPD - 318 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BA-L5",200,"HH",1,303.9369297,2152.925808
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet A/LAPD - 318 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BA-L6",125,"HH",1,277.818367,2139.959323
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet B/LAPD - 318 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BB-L1",175,"HH",1,263.16,2140.238045
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet B/LAPD - 318 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BB-L2",275,"HH",1,163.83,2013.144333
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet B/LAPD - 318 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BB-L3",150,"HH",1,216.72,2064
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet B/LAPD - 318 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BB-L4",100,"HH",1,237.658666,2031.75
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet B/LAPD - 318 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BB-L5",275,"HH",1,314.115,2114.955
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet B/LAPD - 318 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BB-L6",175,"HH",1,276.06,2113.665
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet C/LAPD - 318 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BC-L1",325,"HH",1,215.43,2031.75
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet C/LAPD - 318 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BC-L2",125,"HH",1,237.36,2061.42
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet C/LAPD - 318 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BC-L3",150,"HH",1,218.01,2061.682179
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet C/LAPD - 318 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BC-L4",200,"HH",1,207.045,2051.1
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet C/LAPD - 318 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BC-L5",275,"HH",1,301.215,2111.085
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet C/LAPD - 318 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BC-L6",125,"HH",1,330.24,2065.29
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet D/LAPD - 318 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BD-L1",275,"HH",1,254.775,1970.475
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet D/LAPD - 318 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BD-L2",150,"HH",1,302.505,2060.775
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet D/LAPD - 318 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BD-L3",225,"HH",1,250.905,2054.97
"LAPD-1","/media/Raven/LAPD/FAU 318/Bullet D/LAPD - 318 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU318-BD-L4",125,"HH",1,240.4589145,2101.578097
